�����Ͻ�,���޴ɷ�(MW),�������(MW),�ִ뿹������(MW),���޿����(MW),���޿�����(%),������(MW),�������(%)
20251107092500,91136.9,64530.4,68900.0,26606.5,41.231,11669.0,17.9626
20251107093000,91113.1,64152.8,68900.0,26960.4,42.0252,11591.4,17.9478
20251107093500,91254.4,64146.3,68900.0,27108.1,42.2599,11669.2,18.0698
20251107094000,91473.0,63919.2,68900.0,27553.8,43.1073,11771.1,18.2917
20251107094500,91544.6,63636.3,68900.0,27908.4,43.8561,11752.2,18.3427
20251107095000,91684.7,63398.3,68900.0,28286.4,44.617,12103.2,18.9614
20251107095500,91725.4,62958.4,68900.0,28767.0,45.692,11541.9,18.2076
20251107100000,91894.5,62716.3,68900.0,29178.2,46.5241,11465.7,18.1572
20251107100500,91725.3,62612.3,68900.0,29113.0,46.4973,11260.1,17.8609
20251107101000,91718.1,62053.5,68900.0,29664.6,47.8049,11657.1,18.6555
20251107101500,91717.0,61940.9,68900.0,29776.1,48.0718,11663.3,18.6996
20251107102000,91788.6,62077.1,68900.0,29711.5,47.8624,11438.5,18.3
20251107102500,91781.6,61527.9,68900.0,30253.7,49.1707,11304.9,18.246
20251107103000,91774.3,61177.9,68900.0,30596.5,50.0123,11318.8,18.3716
20251107103500,91791.0,60630.6,68900.0,31160.4,51.3938,11768.7,19.274
20251107104000,91964.9,60441.1,68900.0,31523.8,52.1563,12182.0,20.0126
20251107104500,92151.9,60137.7,68900.0,32014.2,53.2348,12625.5,20.8451
20251107105000,92267.2,59958.0,68900.0,32309.2,53.8863,12907.3,21.3733
20251107105500,92463.4,59741.9,68900.0,32721.5,54.7715,13186.7,21.9082
20251107110000,92472.6,59162.0,68900.0,33310.6,56.304,13251.9,22.0985
20251107110500,91314.9,58707.1,68900.0,32607.8,55.5431,12990.4,21.7077
20251107111000,91332.3,58350.8,68900.0,32981.5,56.5229,13385.5,22.4798
20251107111500,91549.9,58291.1,68900.0,33258.8,57.0563,13371.4,22.4857
20251107112000,91678.5,57912.6,68900.0,33765.9,58.305,13473.2,22.7367
20251107112500,91748.7,57502.9,68900.0,34245.8,59.5548,13410.3,22.7837
20251107113000,91838.8,56955.0,68900.0,34883.8,61.248,13144.8,22.3262
20251107113500,91901.1,56924.7,68900.0,34976.4,61.4433,13066.7,22.2015
20251107114000,91966.7,56396.5,68900.0,35570.2,63.0717,13621.3,23.352
20251107114500,91884.5,56194.5,68900.0,35690.0,63.5115,13895.6,23.9079
20251107115000,92065.6,55697.2,68900.0,36368.4,65.2967,14651.1,25.4018
20251107115500,91934.8,54972.6,68900.0,36962.2,67.2374,14977.4,26.0278
20251107120000,91986.9,54371.0,68900.0,37615.9,69.1837,15295.5,26.7548
20251107120500,91743.0,54038.9,68900.0,37704.1,69.7721,14933.2,25.9337
20251107121000,91886.5,54020.4,68900.0,37866.1,70.0958,15021.2,25.9917
20251107121500,91837.4,53822.2,68900.0,38015.2,70.6311,15073.2,26.0307
20251107122000,91937.5,53596.1,68900.0,38341.4,71.5377,15478.2,26.8293
20251107122500,91857.6,53765.6,68900.0,38092.0,70.8483,15265.0,26.389
20251107123000,91848.3,53795.0,68900.0,38053.3,70.7377,15273.5,26.3902
20251107123500,91912.1,53769.9,68900.0,38142.2,70.9359,15363.2,26.5535
20251107124000,91885.0,53858.5,68900.0,38026.5,70.6043,15338.2,26.4715
20251107124500,91836.3,54037.1,68900.0,37799.2,69.9505,15167.6,26.0994
20251107125000,91809.7,54194.4,68900.0,37615.3,69.4081,15124.2,25.9556
20251107125500,91737.0,54669.7,68900.0,37067.3,67.8022,14677.9,25.1256
20251107130000,91729.4,55278.6,68900.0,36450.8,65.9403,14662.0,24.9264
20251107130500,91728.7,56448.6,68900.0,35280.1,62.4994,13482.2,22.7574
20251107131000,91666.6,56662.2,68900.0,35004.4,61.7773,13661.6,23.118
20251107131500,91518.5,56888.8,68900.0,34629.7,60.8727,13452.3,22.7566
20251107132000,91431.4,57150.2,68900.0,34281.3,59.9846,13355.0,22.7131
20251107132500,91427.4,57311.6,68900.0,34115.8,59.5268,13599.2,23.0652
20251107133000,91515.9,58012.6,68900.0,33503.3,57.7518,13381.8,22.5559
20251107133500,91511.0,58215.0,68900.0,33296.0,57.1949,13448.7,22.6898
20251107134000,91495.8,58502.5,68900.0,32993.2,56.3963,13766.3,23.114
20251107134500,91395.5,58919.3,68900.0,32476.1,55.1197,14122.1,23.5472
20251107135000,91325.8,59050.2,68900.0,32275.6,54.6579,13908.5,23.1411
20251107135500,91304.4,59060.9,68900.0,32243.6,54.5938,13922.6,23.2595
20251107140000,91243.7,58926.3,68900.0,32317.4,54.8437,14406.1,24.1216
20251107140500,91169.6,59178.9,68900.0,31990.8,54.0577,14225.7,23.7189
20251107141000,91041.0,59208.4,68900.0,31832.7,53.7638,14137.6,23.5616
20251107141500,91005.7,59372.8,68900.0,31633.0,53.2785,13962.8,23.2056
20251107142000,90958.5,59803.9,68900.0,31154.6,52.0947,13646.8,22.6598
20251107142500,90983.5,60337.1,68900.0,30646.5,50.7921,13284.0,21.8643
20251107143000,90980.5,60537.8,68900.0,30442.7,50.2871,13346.1,21.8932
20251107143500,90855.2,60795.5,68900.0,30059.7,49.4439,13131.7,21.4523
20251107144000,90771.5,60848.4,68900.0,29923.2,49.1766,13095.3,21.3742
20251107144500,90705.6,61000.9,68900.0,29704.7,48.6955,13144.5,21.4009
20251107145000,90654.3,61059.2,68900.0,29595.1,48.4695,13042.8,21.2139
20251107145500,90709.7,61225.1,68900.0,29484.6,48.1577,13210.7,21.4288
20251107150000,90592.1,60989.9,68900.0,29602.1,48.5361,13717.9,22.3387
20251107150500,90526.5,61013.8,68900.0,29512.7,48.3706,14068.2,22.899
20251107151000,90351.4,61172.5,68900.0,29178.9,47.6993,14425.2,23.4209
20251107151500,90345.4,61847.8,68900.0,28497.6,46.077,14833.8,23.8235
20251107152000,90135.6,62216.1,68900.0,27919.5,44.8749,14833.7,23.6832
20251107152500,90053.8,62700.0,68900.0,27353.8,43.6265,14358.8,22.7493
20251107153000,89852.3,63178.0,68900.0,26674.3,42.2208,14074.6,22.132
20251107153500,89790.5,63631.4,68900.0,26159.1,41.1104,13694.5,21.3802
20251107154000,90518.8,63846.1,68900.0,26672.7,41.7766,13800.8,21.4754
20251107154500,90399.2,64399.5,68900.0,25999.8,40.3726,13232.0,20.4141
20251107155000,90086.8,64817.8,68900.0,25269.0,38.9847,12720.0,19.4997
20251107155500,89926.6,64993.0,68900.0,24933.6,38.3635,12995.9,19.8682
20251107160000,89942.8,65262.6,68900.0,24680.2,37.8168,13098.6,20.0706
20251107160500,89953.2,65421.4,68900.0,24531.8,37.4981,12856.4,19.6516
20251107161000,89759.3,65592.3,68900.0,24167.0,36.8442,13056.6,19.9057
20251107161500,89686.6,65719.1,68900.0,23967.5,36.4696,12985.6,19.7592
20251107162000,89569.8,66170.1,68900.0,23399.7,35.3629,12503.4,18.8959
20251107162500,89506.5,66436.8,68900.0,23069.7,34.7244,12327.9,18.5558
20251107163000,89344.1,66711.8,68900.0,22632.2,33.9254,11909.8,17.8527
20251107163500,89286.9,67008.5,68900.0,22278.4,33.2471,11966.0,17.8575
20251107164000,89155.0,66945.5,68900.0,22209.5,33.1755,11927.3,17.8164
20251107164500,89039.4,67171.5,68900.0,21868.0,32.5554,11663.7,17.3641
20251107165000,88786.7,67277.8,68900.0,21508.9,31.9702,11486.6,17.0733
20251107165500,88699.4,66813.5,68900.0,21885.8,32.7566,11957.8,17.8973
20251107170000,88520.9,66947.4,68900.0,21573.5,32.2245,11720.6,17.5072
20251107170500,89641.6,66653.2,68900.0,22988.4,34.4895,13041.7,19.5666
20251107171000,89623.8,66574.1,68900.0,23049.8,34.6227,13257.0,19.9132
20251107171500,89725.9,66770.4,68900.0,22955.5,34.3798,12972.5,19.4285
20251107172000,89863.4,67198.7,68900.0,22664.7,33.7279,12783.0,19.0227
20251107172500,89879.1,67503.1,68900.0,22376.0,33.1481,12462.4,18.462
20251107173000,89861.9,67518.6,68900.0,22343.3,33.0921,12387.8,18.3472
20251107173500,89843.6,67655.7,68900.0,22187.9,32.7953,12267.9,18.1328
20251107174000,89837.2,68078.7,68900.0,21758.5,31.9608,11805.2,17.3405
20251107174500,89744.4,67823.5,68900.0,21920.9,32.3205,11944.1,17.6106
20251107175000,89731.7,67925.6,68900.0,21806.1,32.1029,11852.8,17.4497
20251107175500,89670.3,67817.6,68900.0,21852.7,32.2228,11841.9,17.4614
20251107180000,89778.9,67814.3,68900.0,21964.6,32.3893,11999.3,17.6944
20251107180500,89990.3,67942.0,68900.0,22048.3,32.4517,12274.6,18.0663
20251107181000,90057.1,67896.6,68900.0,22160.5,32.6387,12450.6,18.3376
20251107181500,90157.0,68154.8,68900.0,22002.3,32.2828,12327.8,18.088
20251107182000,90242.7,68101.4,68900.0,22141.3,32.5123,12319.7,18.0903
20251107182500,90226.2,68133.5,68900.0,22092.7,32.4257,12041.3,17.6731
20251107183000,90229.0,67940.6,68900.0,22288.4,32.8058,12044.4,17.7278
20251107183500,90251.8,67886.7,68900.0,22365.1,32.9448,11860.7,17.4713
20251107184000,90250.2,68016.5,68900.0,22233.7,32.6886,11661.6,17.1452
20251107184500,90272.5,67717.9,68900.0,22554.6,33.3067,11888.6,17.556
20251107185000,90128.2,67842.3,68900.0,22285.9,32.8495,11649.0,17.1707
20251107185500,90188.5,67588.9,68900.0,22599.6,33.4369,11559.9,17.1032
20251107190000,90223.2,67479.1,68900.0,22744.1,33.7055,11611.4,17.2074
20251107190500,90644.9,67595.0,68900.0,23049.9,34.1,11502.0,17.0161
20251107191000,90726.1,67405.0,68900.0,23321.1,34.5985,11718.9,17.3858
20251107191500,90662.0,67227.3,68900.0,23434.7,34.8589,11784.8,17.5298
20251107192000,90688.0,67085.4,68900.0,23602.7,35.1831,11989.9,17.8726
20251107192500,90694.9,66807.9,68900.0,23887.0,35.7548,12155.9,18.1953
20251107193000,90604.3,66761.8,68900.0,23842.5,35.7128,12197.3,18.2699
20251107193500,90631.5,66617.2,68900.0,24014.2,36.0481,11854.0,17.7943
20251107194000,90603.0,66439.6,68900.0,24163.4,36.369,11594.1,17.4505
20251107194500,90601.6,66458.6,68900.0,24143.0,36.3278,11838.3,17.813
20251107195000,90460.7,66482.9,68900.0,23977.8,36.0661,11646.3,17.5178
20251107195500,90494.3,66303.5,68900.0,24190.8,36.4849,11843.1,17.862
20251107200000,90429.5,66136.9,68900.0,24292.5,36.7307,11764.3,17.7878
20251107200500,90413.3,65880.6,68900.0,24532.7,37.2381,11954.1,18.1451
20251107201000,90345.3,65717.1,68900.0,24628.3,37.4762,11763.9,17.9008
20251107201500,90375.7,65581.5,68900.0,24794.2,37.8067,11767.8,17.9438
20251107202000,90295.9,65439.7,68900.0,24856.2,37.9834,11635.7,17.7808
20251107202500,90260.5,65268.4,68900.0,24992.0,38.2911,11470.4,17.5742
20251107203000,90182.6,65306.1,68900.0,24876.5,38.0921,10807.2,16.5485
20251107203500,90312.9,65264.2,68900.0,25048.7,38.3805,10987.1,16.8348
20251107204000,90206.0,65098.6,68900.0,25107.5,38.5684,11054.3,16.9809
20251107204500,90154.2,64914.5,68900.0,25239.7,38.8814,11130.9,17.147
20251107205000,90167.4,65006.0,68900.0,25161.4,38.7063,10961.0,16.8616
20251107205500,90093.0,64484.4,68900.0,25608.6,39.7129,11243.1,17.4354
20251107210000,90107.4,64105.1,68900.0,26002.3,40.562,11688.8,18.2338
20251107210500,90121.2,63909.7,68900.0,26211.6,41.0134,11909.6,18.6351
20251107211000,90056.4,63640.2,68900.0,26416.3,41.5088,11793.1,18.5309
20251107211500,90060.6,63611.1,68900.0,26449.4,41.5799,11964.1,18.8081
20251107212000,89932.9,63417.1,68900.0,26515.7,41.8116,12168.9,19.1886
20251107212500,89935.4,63562.8,68900.0,26372.6,41.4906,12132.2,19.0869
20251107213000,89799.9,63319.6,68900.0,26480.3,41.8201,12321.5,19.4593
20251107213500,89862.4,63417.4,68900.0,26445.1,41.7,12272.2,19.3516
20251107214000,89790.7,62914.0,68900.0,26876.7,42.7197,12702.0,20.1894
20251107214500,89830.8,62899.6,68900.0,26931.2,42.8162,12759.2,20.285
20251107215000,89811.7,62794.6,68900.0,27017.1,43.0245,12825.6,20.4247
20251107215500,89751.1,62597.2,68900.0,27153.9,43.3787,12982.6,20.7399
20251107220000,89833.5,62867.7,68900.0,26965.7,42.8928,12817.0,20.3873
20251107220500,89613.1,63225.0,68900.0,26388.1,41.7368,12305.8,19.4635
20251107221000,89576.4,63312.7,68900.0,26263.7,41.4824,12126.0,19.1526
20251107221500,89559.1,63129.5,68900.0,26429.6,41.8657,12159.3,19.2609
20251107222000,89587.1,63150.9,68900.0,26436.2,41.862,12139.6,19.2232
20251107222500,89525.4,62918.9,68900.0,26606.5,42.2869,11548.7,18.3549
20251107223000,89528.9,62588.2,68900.0,26940.7,43.0443,11977.4,19.1368
20251107223500,89529.8,62605.3,68900.0,26924.5,43.0067,11837.6,18.9083
20251107224000,89505.5,62510.9,68900.0,26994.6,43.1839,11987.7,19.1771
20251107224500,89515.4,62269.2,68900.0,27246.2,43.7555,11861.4,19.0486
20251107225000,89510.0,62042.1,68900.0,27467.9,44.273,11841.4,19.086
20251107225500,89526.4,61949.3,68900.0,27577.1,44.5156,11679.3,18.8531
20251107230000,89553.3,62034.3,68900.0,27519.0,44.3609,11824.4,19.061
20251107230500,89175.9,62790.8,68900.0,26385.1,42.0207,11230.0,17.8848
20251107231000,89167.5,62490.4,68900.0,26677.1,42.69,11261.0,18.0204
20251107231500,89144.9,62142.5,68900.0,27002.4,43.4523,11451.7,18.4281
20251107232000,89143.5,61906.6,68900.0,27236.9,43.9968,11791.7,19.0475
20251107232500,89148.0,61523.6,68900.0,27624.5,44.9006,11748.6,19.0961
20251107233000,89119.8,61313.7,68900.0,27806.1,45.3506,11078.7,18.0689
20251107233500,89112.4,61065.8,68900.0,28046.6,45.9284,11498.8,18.8301
20251107234000,89157.7,60619.8,68900.0,28538.0,47.077,11799.9,19.4654
20251107234500,89151.6,60300.5,68900.0,28851.2,47.8457,11482.2,19.0416
20251107235000,89070.1,59771.2,68900.0,29298.9,49.0183,11925.9,19.9526
20251107235500,89087.7,59471.1,68900.0,29616.6,49.8,11555.4,19.4303
20251108000000,89070.4,58970.8,60100.0,30099.6,51.0415,11539.5,19.5682
20251108000500,86251.0,58574.9,60100.0,27676.1,47.2491,11816.9,20.1741
20251108001000,86245.1,58506.8,60100.0,27738.3,47.4104,12030.8,20.5632
20251108001500,86206.7,58381.1,60100.0,27825.5,47.6619,12020.5,20.5896
20251108002000,86191.0,57797.6,60100.0,28393.4,49.1255,12461.3,21.5602
20251108002500,86204.3,57516.8,60100.0,28687.4,49.8766,12597.5,21.9024
20251108003000,86185.9,57121.2,60100.0,29064.7,50.8824,12669.6,22.1803
20251108003500,86175.5,56891.5,60100.0,29284.0,51.4734,12788.2,22.4782
20251108004000,86206.6,56777.1,60100.0,29429.5,51.8335,12616.4,22.221
20251108004500,86200.8,56625.1,60100.0,29575.7,52.2307,12433.1,21.9568
20251108005000,86167.5,56405.6,60100.0,29762.0,52.7643,12517.3,22.1916
20251108005500,86163.3,56008.2,60100.0,30155.1,53.8405,12268.2,21.9043
20251108010000,86166.7,55684.7,60100.0,30482.0,54.7404,12273.5,22.0411
20251108010500,86277.0,55595.4,60100.0,30681.6,55.1873,12425.2,22.3493
20251108011000,86280.7,55507.6,60100.0,30773.0,55.4393,12484.9,22.4923
20251108011500,86257.9,55491.7,60100.0,30766.2,55.4429,12409.5,22.3629
20251108012000,86264.3,55264.2,60100.0,31000.1,56.0942,12566.7,22.7393
20251108012500,86210.9,54818.1,60100.0,31392.8,57.2672,12775.2,23.3047
20251108013000,86214.0,54957.4,60100.0,31256.6,56.8742,12582.0,22.8941
20251108013500,86258.6,54781.9,60100.0,31476.6,57.458,12761.0,23.2941
20251108014000,86240.5,54552.8,60100.0,31687.7,58.0864,12925.7,23.6939
20251108014500,86291.7,54599.2,60100.0,31692.5,58.0458,12865.8,23.5642
20251108015000,86240.1,54403.9,60100.0,31836.2,58.5182,12913.6,23.7366
20251108015500,86285.6,54271.4,60100.0,32014.2,58.9891,13124.7,24.1785
20251108020000,86247.3,54028.2,60100.0,32219.1,59.6338,13087.1,24.1066
20251108020500,87588.6,53912.1,60100.0,33676.4,62.4654,13500.2,24.9205
20251108021000,87588.6,53648.7,60100.0,33939.9,63.2632,13712.7,25.4366
20251108021500,87698.0,53784.9,60100.0,33913.0,63.0531,13728.0,25.3927
20251108022000,87639.3,53759.8,60100.0,33879.5,63.02,13328.3,24.5004
20251108022500,87643.8,53569.8,60100.0,34073.9,63.6065,13532.2,24.9613
20251108023000,87588.6,53513.6,60100.0,34075.0,63.6754,13528.0,24.9796
20251108023500,87602.6,53380.2,60100.0,34222.4,64.1105,13679.5,25.3162
20251108024000,87603.2,53201.7,60100.0,34401.4,64.6622,13597.5,25.0984
20251108024500,87703.5,52805.0,60100.0,34898.5,66.0894,14044.9,26.1155
20251108025000,87632.9,52966.0,60100.0,34666.9,65.4513,13805.7,25.5689
20251108025500,87723.4,52959.8,60100.0,34763.6,65.6415,13154.9,24.24
20251108030000,87797.9,52924.0,60100.0,34874.0,65.8944,13202.8,24.3443
20251108030500,87758.2,52914.4,60100.0,34843.8,65.8493,13020.6,24.0121
20251108031000,87804.3,52821.4,60100.0,34982.8,66.2285,12934.0,23.8735
20251108031500,87776.2,52884.1,60100.0,34892.0,65.9783,12778.4,23.4912
20251108032000,87792.5,53044.5,60100.0,34748.0,65.5073,12572.2,23.0435
20251108032500,87822.0,53004.9,60100.0,34817.1,65.6865,12519.5,22.9634
20251108033000,87837.9,53030.7,60100.0,34807.2,65.6359,12486.7,22.8928
20251108033500,87855.0,52906.7,60100.0,34948.3,66.0564,12583.8,23.1179
20251108034000,87882.1,52499.8,60100.0,35382.3,67.3952,12769.9,23.5273
20251108034500,87790.6,52669.1,60100.0,35121.5,66.6833,12539.0,23.032
20251108035000,87801.2,53057.4,60100.0,34743.8,65.4834,12157.9,22.1737
20251108035500,87818.1,52914.5,60100.0,34903.6,65.9623,12285.1,22.4617
20251108040000,87790.1,52901.2,60100.0,34888.9,65.951,12273.7,22.447
20251108040500,87796.2,52745.6,60100.0,35050.6,66.4521,12419.2,22.7778
20251108041000,87796.9,52807.3,60100.0,34989.6,66.2589,12354.5,22.6352
