�����Ͻ�,���޴ɷ�(MW),�������(MW),�ִ뿹������(MW),���޿����(MW),���޿�����(%),������(MW),�������(%)
20250806130000,104810.0,85801.1,88900.0,19009.1,22.1548,12675.4,14.7012
20250806130500,104798.0,86493.0,88900.0,18305.3,21.1639,11978.4,13.7818
20250806131000,104765.0,86888.2,88900.0,17876.3,20.5739,11616.8,13.3052
20250806131500,104693.0,87083.3,88900.0,17609.3,20.2212,11360.2,12.9826
20250806132000,104738.0,87291.0,88900.0,17446.8,19.9869,11215.3,12.7867
20250806132500,104710.0,87270.6,88900.0,17439.4,19.9831,11164.9,12.7324
20250806133000,104732.0,87503.8,88900.0,17228.7,19.689,10938.6,12.441
20250806133500,104826.0,87987.9,88900.0,16837.6,19.1363,10735.4,12.1433
20250806134000,104884.0,88057.2,88900.0,16827.2,19.1094,10747.7,12.1477
20250806134500,104826.0,88108.7,88900.0,16717.0,18.9732,10627.8,12.005
20250806135000,104723.0,88154.5,88900.0,16568.2,18.7945,10503.2,11.8583
20250806135500,104676.0,87935.1,88900.0,16741.3,19.0382,10837.4,12.2655
20250806140000,104806.0,87947.1,88900.0,16859.2,19.1697,11021.0,12.4722
20250806140500,104805.0,88203.4,88900.0,16602.0,18.8224,10765.0,12.1471
20250806141000,104785.0,88092.1,88900.0,16693.0,18.9495,10901.0,12.3158
20250806141500,104722.0,88233.5,88900.0,16488.2,18.687,10796.9,12.1792
20250806142000,104767.0,88280.0,88900.0,16487.1,18.6759,11016.6,12.4202
20250806142500,104681.0,88001.3,88900.0,16679.3,18.9535,11282.4,12.7603
20250806143000,104613.0,87796.2,88900.0,16816.5,19.154,11841.9,13.4242
20250806143500,104544.0,87855.4,88900.0,16688.8,18.9957,11748.3,13.3092
20250806144000,104480.0,87730.9,88900.0,16748.6,19.0909,11968.4,13.5774
20250806144500,104443.0,87512.8,88900.0,16930.6,19.3464,12383.6,14.0834
20250806145000,104437.0,87519.6,88900.0,16917.8,19.3303,12367.8,14.0643
20250806145500,104390.0,87359.8,88900.0,17030.6,19.4948,12480.2,14.2181
20250806150000,104437.0,87028.8,88900.0,17408.7,20.0033,12888.8,14.7389
20250806150500,104382.0,86683.3,88900.0,17698.7,20.4177,13230.1,15.189
20250806151000,104381.0,86556.0,88900.0,17825.5,20.5941,13571.7,15.6039
20250806151500,104518.0,87078.4,88900.0,17439.6,20.0274,13052.2,14.9172
20250806152000,104472.0,87101.9,88900.0,17370.0,19.9422,13152.0,15.0277
20250806152500,104511.0,87239.3,88900.0,17271.9,19.7983,13052.7,14.8905
20250806153000,104452.0,87184.3,88900.0,17267.2,19.8055,13057.4,14.9058
20250806153500,104329.0,87147.2,88900.0,17181.9,19.716,13091.9,14.9512
20250806154000,104233.0,87212.2,88900.0,17020.4,19.5161,13133.8,14.9884
20250806154500,104166.0,87226.3,88900.0,16939.6,19.4203,13236.6,15.103
20250806155000,104038.0,87258.4,88900.0,16779.9,19.2302,13196.5,15.0516
20250806155500,104010.0,87402.4,88900.0,16607.3,19.001,13019.1,14.8249
20250806160000,103999.0,87671.6,88900.0,16327.4,18.6234,12710.1,14.4283
20250806160500,104094.0,87211.4,88900.0,16882.4,19.358,13356.7,15.2426
20250806161000,104105.0,87282.2,88900.0,16822.4,19.2736,13419.4,15.3017
20250806161500,104246.0,87357.5,88900.0,16888.6,19.3328,13537.6,15.4428
20250806162000,104366.0,87743.4,88900.0,16622.3,18.9442,13141.9,14.9777
20250806162500,104427.0,87694.0,88900.0,16733.1,19.0812,13280.4,15.144
20250806163000,104392.0,87752.5,88900.0,16639.9,18.9623,13116.6,14.9473
20250806163500,104347.0,87620.6,88900.0,16726.2,19.0893,13198.5,15.0632
20250806164000,104311.0,87527.5,88900.0,16783.6,19.1752,13486.2,15.408
20250806164500,104193.0,87528.1,88900.0,16664.9,19.0394,13439.0,15.3539
20250806165000,104139.0,87464.8,88900.0,16674.0,19.0637,13482.8,15.4151
20250806165500,104102.0,87202.1,88900.0,16900.3,19.3806,13715.1,15.7279
20250806170000,104063.0,86948.2,88900.0,17115.0,19.6841,14008.2,16.111
20250806170500,104944.0,86845.9,88900.0,18098.3,20.8395,15037.8,17.3154
20250806171000,104909.0,86581.7,88900.0,18327.3,21.1677,15090.0,17.4286
20250806171500,104887.0,86720.6,88900.0,18166.5,20.9483,14922.7,17.2078
20250806172000,104911.0,86854.2,88900.0,18056.6,20.7896,14606.6,16.8174
20250806172500,104874.0,86712.1,88900.0,18161.5,20.9446,14627.5,16.869
20250806173000,104850.0,86186.4,88900.0,18663.8,21.6551,14913.2,17.3035
20250806173500,104788.0,86174.8,88900.0,18613.6,21.5999,14898.0,17.2882
20250806174000,104752.0,86119.3,88900.0,18632.2,21.6354,14771.0,17.1518
20250806174500,104730.0,86211.6,88900.0,18518.7,21.4805,14728.7,17.0844
20250806175000,104682.0,86201.1,88900.0,18480.7,21.4391,14381.3,16.6834
20250806175500,104594.0,86234.4,88900.0,18359.6,21.2903,14037.1,16.2778
20250806180000,104571.0,85868.2,88900.0,18703.0,21.781,13880.5,16.1649
20250806180500,104674.0,85835.0,88900.0,18839.3,21.9483,13868.8,16.1575
20250806181000,104601.0,85957.2,88900.0,18644.2,21.6901,13360.4,15.5431
20250806181500,104557.0,86018.4,88900.0,18538.5,21.5518,13057.8,15.1802
20250806182000,104503.0,86170.9,88900.0,18332.1,21.2741,12551.5,14.5658
20250806182500,104470.0,86224.0,88900.0,18246.4,21.1616,12188.9,14.1363
20250806183000,104399.0,86376.4,88900.0,18022.3,20.8648,11978.8,13.8682
20250806183500,104333.0,86526.3,88900.0,17806.8,20.5796,11637.2,13.4494
20250806184500,104251.0,86477.1,88900.0,17773.5,20.5528,11431.5,13.2192
20250806185000,104186.0,86573.5,88900.0,17612.2,20.3436,11294.0,13.0456
20250806185500,104153.0,86674.1,88900.0,17478.8,20.1662,11041.9,12.7396
20250806190000,104092.0,86601.8,88900.0,17490.7,20.1966,10883.6,12.5674
20250806190500,104117.0,86594.5,88900.0,17522.3,20.2349,10890.6,12.5765
20250806191000,104076.0,86147.3,88900.0,17928.7,20.8117,10889.7,12.6408
20250806191500,104009.0,86037.7,88900.0,17970.9,20.8872,10832.9,12.5909
20250806192000,104003.0,85993.5,88900.0,18009.6,20.943,10914.0,12.6917
20250806192500,103986.0,86185.5,88900.0,17800.3,20.6535,10500.7,12.1839
20250806193000,103955.0,86079.1,88900.0,17875.9,20.7668,10454.7,12.1454
20250806193500,103900.0,85656.6,88900.0,18243.5,21.2984,10483.9,12.2394
20250806194000,103871.0,85398.5,88900.0,18472.0,21.6304,10488.6,12.282
20250806194500,103862.0,85598.8,88900.0,18263.7,21.3363,9979.62,11.6586
20250806195000,103859.0,85657.1,88900.0,18201.7,21.2496,9849.79,11.4991
20250806195500,103864.0,85125.6,88900.0,18738.3,22.0125,10141.9,11.9141
20250806200000,103836.0,84871.3,88900.0,18964.6,22.3451,9884.84,11.6469
20250806200500,103932.0,84185.5,88900.0,19746.4,23.4558,10659.4,12.6619
20250806201000,103904.0,84160.8,88900.0,19743.2,23.4589,10483.8,12.4569
20250806201500,103896.0,84020.4,88900.0,19875.3,23.6553,10324.7,12.2883
20250806202000,103863.0,83770.3,88900.0,20092.7,23.9855,10445.0,12.4686
20250806202500,103812.0,83545.6,88900.0,20266.5,24.258,10641.7,12.7376
20250806203000,103802.0,83167.7,88900.0,20634.3,24.8105,10631.1,12.7827
20250806203500,103793.0,82960.4,88900.0,20833.1,25.1121,11016.6,13.2794
20250806204000,103790.0,82733.6,88900.0,21056.2,25.4506,11157.1,13.4855
20250806204500,103783.0,82401.1,88900.0,21382.3,25.949,11311.3,13.7271
20250806205000,103780.0,82026.5,88900.0,21753.6,26.5202,11404.3,13.9032
20250806205500,103772.0,81486.8,88900.0,22285.2,27.3482,11541.5,14.1637
20250806210000,103764.0,80953.5,88900.0,22810.8,28.1777,11736.6,14.4979
20250806210500,103875.0,80696.6,88900.0,23177.9,28.7222,11919.2,14.7704
20250806211000,103412.0,80336.2,88900.0,23075.3,28.7234,11899.1,14.8116
20250806211500,103395.0,80220.8,88900.0,23174.5,28.8884,11828.6,14.7451
20250806212000,103401.0,79682.8,88900.0,23718.2,29.7657,12120.2,15.2106
20250806212500,103373.0,79395.4,88900.0,23977.3,30.1999,12073.3,15.2066
20250806213000,103374.0,79188.2,88900.0,24186.1,30.5425,11713.4,14.7919
20250806213500,103348.0,78784.3,88900.0,24564.2,31.1791,12081.0,15.3343
20250806214000,103376.0,78519.0,88900.0,24856.6,31.6568,12192.6,15.5283
20250806214500,103356.0,78310.7,88900.0,25044.8,31.9814,12256.9,15.6517
20250806215000,103350.0,77802.4,88900.0,25547.9,32.8369,12496.5,16.0618
20250806215500,103371.0,77329.4,88900.0,26041.9,33.6766,11884.5,15.3686
20250806220000,103359.0,77058.4,88900.0,26300.2,34.1303,11692.0,15.173
20250806220500,103399.0,77179.0,88900.0,26220.2,33.9733,10749.1,13.9275
20250806221000,103403.0,76958.2,88900.0,26445.3,34.3632,10722.3,13.9327
20250806221500,103404.0,76894.6,88900.0,26509.1,34.4746,11005.5,14.3125
20250806222000,103416.0,76696.9,88900.0,26719.2,34.8375,11165.3,14.5576
20250806222500,103424.0,76360.5,88900.0,27063.0,35.4411,11324.0,14.8296
20250806223000,103446.0,75799.3,88900.0,27646.7,36.4736,11260.4,14.8556
20250806223500,103433.0,75394.5,88900.0,28038.1,37.1885,11558.1,15.3302
20250806224000,103445.0,74950.9,88900.0,28493.8,38.0166,11868.8,15.8355
20250806224500,103450.0,74773.8,88900.0,28675.8,38.3501,11507.8,15.3901
20250806225000,103471.0,74513.4,88900.0,28957.8,38.8625,11614.9,15.5876
20250806225500,103451.0,74171.5,88900.0,29279.1,39.4748,11506.6,15.5136
20250806230000,103445.0,73922.3,88900.0,29522.8,39.9376,11586.2,15.6735
20250806230500,103594.0,73627.2,88900.0,29966.3,40.7,11224.0,15.2444
20250806231000,103593.0,73318.6,88900.0,30274.3,41.2914,11511.3,15.7003
20250806231500,103594.0,73025.6,88900.0,30568.3,41.8596,11698.6,16.0199
20250806232000,103598.0,72773.5,88900.0,30824.7,42.3571,12045.5,16.552
20250806232500,103615.0,72611.5,88900.0,31003.3,42.6975,11902.9,16.3926
20250806233000,103604.0,71710.8,88900.0,31893.3,44.4749,12262.4,17.0998
20250806233500,103633.0,71536.1,88900.0,32097.0,44.8683,12461.9,17.4204
20250806234000,103645.0,71055.5,88900.0,32589.7,45.8651,13091.2,18.424
20250806234500,103641.0,70330.3,88900.0,33310.3,47.3627,13626.8,19.3755
20250806235000,103663.0,70070.5,88900.0,33592.6,47.9412,13781.5,19.668
20250806235500,103654.0,69596.1,88900.0,34057.5,48.936,13350.0,19.1822
20250807000000,103639.0,68865.7,87700.0,34773.0,50.494,13477.2,19.5703
20250807000500,103023.0,68620.7,87700.0,34402.2,50.1338,13515.1,19.6954
20250807001000,102160.0,68150.2,87700.0,34010.3,49.9049,13372.4,19.6219
20250807001500,102174.0,67990.1,87700.0,34183.9,50.2778,13353.6,19.6406
20250807002000,102155.0,67479.8,87700.0,34674.8,51.3854,13704.2,20.3085
20250807002500,102182.0,66915.9,87700.0,35266.4,52.7026,14118.7,21.0991
20250807003000,102193.0,66586.1,87700.0,35607.2,53.4754,14166.4,21.2753
20250807003500,102189.0,66239.3,87700.0,35949.3,54.2719,14001.6,21.1379
20250807004000,102172.0,66058.1,87700.0,36114.3,54.6705,14136.3,21.3997
20250807004500,102179.0,65812.8,87700.0,36366.4,55.2573,14297.2,21.724
20250807005000,102162.0,65428.5,87700.0,36733.6,56.1431,14157.4,21.638
20250807005500,102139.0,65368.4,87700.0,36770.8,56.2516,14224.8,21.761
20250807010000,102157.0,65076.8,87700.0,37080.2,56.9792,14338.1,22.0325
20250807010500,102223.0,64958.2,87700.0,37265.2,57.368,13895.2,21.3909
20250807011000,102250.0,64682.5,87700.0,37567.1,58.0793,13542.1,20.9363
20250807011500,102243.0,64330.2,87700.0,37913.3,58.9355,13498.8,20.9837
20250807012000,102253.0,64306.2,87700.0,37946.3,59.0088,13217.8,20.5544
20250807012500,102242.0,63944.1,87700.0,38297.6,59.8922,13223.5,20.6798
20250807013000,102265.0,64089.0,87700.0,38176.4,59.5678,12869.7,20.0809
20250807013500,102255.0,63546.6,87700.0,38708.6,60.9137,13548.0,21.3198
20250807014000,102245.0,63369.3,87700.0,38876.2,61.3486,13548.4,21.3801
20250807014500,102237.0,63154.3,87700.0,39083.1,61.8852,13714.9,21.7164
20250807015000,102254.0,63028.1,87700.0,39226.1,62.2358,13827.8,21.9392
20250807015500,102247.0,62996.8,87700.0,39250.3,62.3052,13678.0,21.7122
20250807020000,102403.0,62753.2,87700.0,39650.0,63.1841,14235.8,22.6854
20250807020500,102454.0,62806.8,87700.0,39647.1,63.1254,13703.9,21.8191
20250807021000,102463.0,62671.3,87700.0,39791.9,63.4929,13708.6,21.8738
20250807021500,102467.0,62717.2,87700.0,39749.9,63.3795,13548.5,21.6025
20250807022000,102457.0,62475.0,87700.0,39981.8,63.9964,13683.3,21.902
20250807022500,102465.0,62375.8,87700.0,40089.6,64.2712,13747.4,22.0397
20250807023000,102453.0,62023.3,87700.0,40429.9,65.185,14092.2,22.7159
20250807023500,102440.0,61856.9,87700.0,40583.3,65.6084,14035.6,22.5965
20250807024000,102462.0,61664.2,87700.0,40797.6,66.1608,14232.1,22.9831
20250807024500,102450.0,61388.2,87700.0,41061.4,66.888,14190.6,22.895
20250807025000,102447.0,61450.3,87700.0,40996.5,66.715,14123.1,22.7634
20250807025500,102444.0,61515.4,87700.0,40929.1,66.5347,14046.8,22.6168
20250807030000,102452.0,61448.8,87700.0,41002.8,66.7268,14147.4,22.7994
20250807030500,102489.0,61540.3,87700.0,40949.0,66.5402,13717.2,22.0479
20250807031000,102494.0,61475.5,87700.0,41018.8,66.7239,13759.5,22.0288
20250807031500,102495.0,61273.5,87700.0,41221.0,67.2738,13758.3,22.0114
20250807032000,102505.0,61105.2,87700.0,41399.9,67.7518,13703.3,21.9415
20250807032500,102473.0,61276.0,87700.0,41197.2,67.2322,13483.2,21.4989
20250807033000,102457.0,60945.4,87700.0,41511.3,68.1123,13536.6,21.5814
20250807033500,102462.0,60990.4,87700.0,41472.0,67.9976,13468.8,21.4584
20250807034000,102459.0,60896.4,87700.0,41562.3,68.2508,13569.2,21.651
20250807034500,102454.0,60791.7,87700.0,41662.1,68.5326,13676.2,21.8572
20250807035000,102449.0,60842.5,87700.0,41606.5,68.384,13652.1,21.8011
20250807035500,102454.0,60676.7,87700.0,41777.7,68.8531,13770.1,22.0483
20250807040000,102431.0,60505.7,87700.0,41925.6,69.292,13952.3,22.402
20250807040500,102444.0,60688.8,87700.0,41755.0,68.8019,13752.6,22.0182
20250807041000,102443.0,60637.1,87700.0,41806.2,68.9449,13799.1,22.1093
20250807041500,102428.0,60720.7,87700.0,41706.8,68.6864,13706.9,21.9325
20250807042000,102405.0,60801.7,87700.0,41603.3,68.4246,13614.0,21.756
20250807042500,102398.0,60809.0,87700.0,41588.7,68.3923,13613.1,21.7525
20250807043000,102398.0,60988.8,87700.0,41409.6,67.897,13428.3,21.3965
